iid,pid,quota,seat,g,or,cr,p
43,158,AI,EWS,N,57,116,0
43,158,AI,EWS,F,208,455,0
43,158,AI,EWS-PwD,N,21,21,0
43,158,AI,OBC-NCL,N,131,317,0
43,158,AI,OBC-NCL,F,608,791,0
43,158,AI,OBC-NCL-PwD,N,23,23,0
43,158,AI,SC,N,34,171,0
43,158,AI,SC,F,196,368,0
43,158,AI,SC-PwD,N,10,10,1
43,158,AI,ST,N,36,79,0
43,158,AI,ST,F,84,176,0
43,157,AI,OPEN,N,496,934,0
43,157,AI,OPEN,F,1731,2424,0
43,157,AI,OPEN-PwD,N,52,52,0
43,157,AI,OPEN-PwD,F,245,245,1
43,157,AI,EWS,N,180,197,0
43,157,AI,EWS,F,558,753,0
43,157,AI,OBC-NCL,N,379,529,0
43,157,AI,OBC-NCL,F,1006,1837,0
43,157,AI,OBC-NCL-PwD,N,27,27,0
43,157,AI,SC,N,197,274,0
43,157,AI,SC,F,584,1054,0
43,157,AI,ST,N,131,221,0
43,157,AI,ST,F,363,363,0
43,186,AI,OPEN,N,1687,2557,0
43,186,AI,OPEN,F,3767,5537,0
43,186,AI,OPEN-PwD,N,184,184,0
43,186,AI,EWS,N,490,568,0
43,186,AI,EWS,F,1691,1691,0
43,186,AI,OBC-NCL,N,1300,1645,0
43,186,AI,OBC-NCL,F,3388,3824,0
43,186,AI,OBC-NCL-PwD,N,61,61,1
43,186,AI,SC,N,706,990,0
43,186,AI,SC,F,1673,1673,0
43,186,AI,ST,N,552,669,0
43,186,AI,ST,F,1473,1473,0
43,190,AI,OPEN,N,92,1532,0
43,190,AI,OPEN,F,1680,3629,0
43,190,AI,OPEN-PwD,N,156,156,0
43,190,AI,EWS,N,340,535,0
43,190,AI,EWS,F,1410,1410,0
43,190,AI,OBC-NCL,N,970,1435,0
43,190,AI,OBC-NCL,F,2329,2854,0
43,190,AI,OBC-NCL-PwD,N,106,106,1
43,190,AI,SC,N,217,763,0
43,190,AI,SC,F,1772,2347,0
43,190,AI,SC-PwD,N,11,11,1
43,190,AI,ST,N,15,682,0
43,190,AI,ST,F,1047,1047,0
43,194,AI,OPEN,N,3424,4716,0
43,194,AI,OPEN,F,8821,9135,0
43,194,AI,OPEN-PwD,N,219,219,1
43,194,AI,EWS,N,935,996,0
43,194,AI,EWS,F,2019,2019,0
43,194,AI,OBC-NCL,N,1601,2595,0
43,194,AI,OBC-NCL,F,5286,5701,0
43,194,AI,SC,N,622,1267,0
43,194,AI,SC,F,1874,1874,0
43,194,AI,ST,N,680,786,0
43,194,AI,ST,F,571,571,0
43,208,AI,OPEN,N,1042,1726,0
43,208,AI,OPEN,F,3258,4762,0
43,208,AI,OPEN-PwD,N,63,63,0
43,208,AI,EWS,N,279,303,0
43,208,AI,EWS,F,706,706,0
43,208,AI,OBC-NCL,N,401,1196,0
43,208,AI,OBC-NCL,F,2881,3817,0
43,208,AI,SC,N,588,999,0
43,208,AI,SC,F,1052,1052,0
43,208,AI,ST,N,323,351,0
43,208,AI,ST,F,1404,1404,0
43,248,AI,OPEN,N,666,1685,0
43,248,AI,OPEN,F,1339,4071,0
43,248,AI,OPEN-PwD,N,78,152,0
43,248,AI,EWS,N,164,335,0
43,248,AI,EWS,F,968,1319,0
43,248,AI,EWS-PwD,N,32,32,1
43,248,AI,OBC-NCL,N,462,921,0
43,248,AI,OBC-NCL,F,1265,2685,0
43,248,AI,OBC-NCL-PwD,N,19,23,1
43,248,AI,SC,N,191,456,0
43,248,AI,SC,F,142,1066,0
43,248,AI,ST,N,61,308,0
43,248,AI,ST,F,466,516,0
43,259,AI,OPEN,N,2690,4175,0
43,259,AI,OPEN,F,6870,8491,0
43,259,AI,OPEN-PwD,N,198,249,1
43,259,AI,EWS,N,624,900,0
43,259,AI,EWS,F,1585,1723,0
43,259,AI,OBC-NCL,N,1439,2129,0
43,259,AI,OBC-NCL,F,3446,5244,0
43,259,AI,OBC-NCL-PwD,N,102,102,1
43,259,AI,SC,N,901,1358,0
43,259,AI,SC,F,1500,2276,0
43,259,AI,ST,N,514,641,0
43,259,AI,ST,F,1154,1251,0
56,54,AI,OPEN,N,7173,10134,0
56,54,AI,OPEN,F,14742,18004,0
56,54,AI,EWS,N,1326,1508,0
56,54,AI,EWS,F,3230,3230,0
56,54,AI,OBC-NCL,N,3195,4431,0
56,54,AI,OBC-NCL,F,7596,8700,0
56,54,AI,SC,N,2375,2555,0
56,54,AI,SC,F,4116,4116,0
56,54,AI,ST,N,1391,1394,0
56,55,AI,OPEN,N,10553,12810,0
56,55,AI,OPEN,F,21003,21058,0
56,55,AI,EWS,N,2064,2113,0
56,55,AI,EWS,F,3815,3815,0
56,55,AI,OBC-NCL,N,4701,5258,0
56,55,AI,OBC-NCL,F,8998,9256,0
56,55,AI,SC,N,2489,2737,0
56,55,AI,SC,F,4385,4385,0
56,55,AI,ST,N,1256,1352,0
56,56,AI,OPEN,N,2614,3904,0
56,56,AI,OPEN,F,7453,7886,0
56,56,AI,EWS,N,667,671,0
56,56,AI,EWS,F,1517,1517,0
56,56,AI,OBC-NCL,N,1441,1660,0
56,56,AI,OBC-NCL,F,3788,4641,0
56,56,AI,OBC-NCL-PwD,N,118,118,1
56,56,AI,SC,N,904,1078,0
56,56,AI,SC,F,1940,1940,0
56,56,AI,ST,N,569,621,0
56,60,AI,OPEN,N,3980,5467,0
56,60,AI,OPEN,F,11035,11152,0
56,60,AI,EWS,N,904,910,0
56,60,AI,EWS,F,2150,2150,0
56,60,AI,OBC-NCL,N,2377,2868,0
56,60,AI,OBC-NCL,F,6343,6353,0
56,60,AI,SC,N,1239,1672,0
56,60,AI,SC,F,3171,3171,0
56,60,AI,ST,N,971,1084,0
56,74,AI,OPEN,N,11233,12957,0
56,74,AI,OPEN,F,20007,20533,0
56,74,AI,EWS,N,2124,2202,0
56,74,AI,EWS,F,3738,3738,0
56,74,AI,OBC-NCL,N,4809,5395,0
56,74,AI,OBC-NCL,F,8287,8287,0
56,74,AI,SC,N,2614,2847,0
56,74,AI,SC,F,4477,4477,0
56,74,AI,ST,N,1331,1442,0
56,70,AI,OPEN,N,12900,15119,0
56,70,AI,OPEN,F,21657,22024,0
56,70,AI,EWS,N,2102,2127,0
56,70,AI,EWS,F,4093,4093,0
56,70,AI,OBC-NCL,N,4984,5454,0
56,70,AI,OBC-NCL,F,7338,7338,0
56,70,AI,SC,N,2868,3023,0
56,70,AI,SC,F,4482,4482,0
56,70,AI,ST,N,1333,1353,0
56,109,AI,OPEN,N,8925,11499,0
56,109,AI,OPEN,F,20298,20688,0
56,109,AI,EWS,N,1560,1796,0
56,109,AI,EWS,F,3618,3618,0
56,109,AI,OBC-NCL,N,3917,4513,0
56,109,AI,OBC-NCL,F,8450,8938,0
56,109,AI,SC,N,1958,2357,0
56,109,AI,SC,F,3778,3778,0
56,109,AI,ST,N,665,790,0
56,109,AI,ST,F,1526,1526,0
56,131,AI,OPEN,N,1803,2869,0
56,131,AI,OPEN,F,6049,6667,0
56,131,AI,OPEN-PwD,N,160,160,0
56,131,AI,OPEN-PwD,F,258,258,1
56,131,AI,EWS,N,285,362,0
56,131,AI,EWS,F,825,1058,0
56,131,AI,EWS-PwD,N,25,25,1
56,131,AI,OBC-NCL,N,765,1236,0
56,131,AI,OBC-NCL,F,2698,3578,0
56,131,AI,OBC-NCL-PwD,N,57,57,0
56,131,AI,SC,N,542,709,0
56,131,AI,SC,F,1061,1732,0
56,131,AI,SC-PwD,N,21,21,1
56,131,AI,ST,N,293,371,0
56,131,AI,ST,F,870,870,0
56,149,AI,OPEN,N,2955,3837,0
56,149,AI,OPEN,F,6725,8610,0
56,149,AI,OPEN-PwD,N,52,52,1
56,149,AI,EWS,N,529,571,0
56,149,AI,EWS,F,1164,1164,0
56,149,AI,OBC-NCL,N,1284,1608,0
56,149,AI,OBC-NCL,F,3683,4056,0
56,149,AI,SC,N,731,943,0
56,149,AI,SC,F,1897,1897,0
56,149,AI,ST,N,378,477,0
56,149,AI,ST,F,983,983,0
56,158,AI,OPEN,N,4772,6400,0
56,158,AI,OPEN,F,11796,12279,0
56,158,AI,EWS,N,855,999,0
56,158,AI,EWS,F,2091,2091,0
56,158,AI,OBC-NCL,N,2320,2866,0
56,158,AI,OBC-NCL,F,6161,6774,0
56,158,AI,SC,N,1216,1593,0
56,158,AI,SC,F,2943,2969,0
56,158,AI,ST,N,534,772,0
56,158,AI,ST,F,1632,1632,0
56,190,AI,OPEN,N,8794,9717,0
56,190,AI,OPEN,F,17049,18747,0
56,190,AI,EWS,N,1790,1885,0
56,190,AI,EWS,F,3601,3601,0
56,190,AI,OBC-NCL,N,3830,4539,0
56,190,AI,OBC-NCL,F,8001,8869,0
56,190,AI,SC,N,2262,2389,0
56,190,AI,SC,F,4406,4406,0
56,190,AI,ST,N,1037,1244,0
56,248,AI,OPEN,N,6947,8829,0
56,248,AI,OPEN,F,15917,18500,0
56,248,AI,EWS,N,1314,1477,0
56,248,AI,EWS,F,2948,2948,0
56,248,AI,OBC-NCL,N,2904,3810,0
56,248,AI,OBC-NCL,F,8210,8450,0
56,248,AI,SC,N,1768,2027,0
56,248,AI,SC,F,3471,3800,0
56,248,AI,ST,N,677,974,0
56,248,AI,ST,F,201,201,1
44,88,AI,OPEN,N,3677,4754,0
44,88,AI,OPEN,F,8216,9398,0
44,88,AI,OPEN-PwD,N,289,289,1
44,88,AI,OPEN-PwD,F,229,229,1
44,88,AI,EWS,N,769,966,0
44,88,AI,EWS,F,2000,2341,0
44,88,AI,OBC-NCL,N,930,2724,0
44,88,AI,OBC-NCL,F,5747,6727,0
44,88,AI,SC,N,1100,1484,0
44,88,AI,SC,F,1964,2663,0
44,88,AI,ST,N,496,819,0
44,88,AI,ST,F,1310,1310,0
44,97,AI,OPEN,N,1689,2207,0
44,97,AI,OPEN,F,3550,5060,0
44,97,AI,OPEN-PwD,N,140,140,0
44,97,AI,EWS,N,283,471,0
44,97,AI,EWS,F,1308,1358,0
44,97,AI,OBC-NCL,N,960,1278,0
44,97,AI,OBC-NCL,F,2912,3412,0
44,97,AI,OBC-NCL-PwD,N,14,14,1
44,97,AI,SC,N,126,655,0
44,97,AI,SC,F,974,1348,0
44,97,AI,ST,N,310,456,0
44,97,AI,ST,F,771,771,0
44,96,AI,OPEN,N,2629,3593,0
44,96,AI,OPEN,F,6656,6847,0
44,96,AI,EWS,N,494,594,0
44,96,AI,EWS,F,2232,2232,0
44,96,AI,OBC-NCL,N,1424,1855,0
44,96,AI,OBC-NCL,F,3654,4525,0
44,96,AI,OBC-NCL-PwD,N,60,60,0
44,96,AI,SC,N,764,887,0
44,96,AI,SC,F,1576,2263,0
44,96,AI,ST,N,233,501,0
44,96,AI,ST,F,604,604,0
44,109,AI,OPEN,N,2428,4108,0
44,109,AI,OPEN,F,6862,9288,0
44,109,AI,OPEN-PwD,N,159,159,0
44,109,AI,EWS,N,580,765,0
44,109,AI,EWS,F,1688,1972,0
44,109,AI,OBC-NCL,N,1056,2028,0
44,109,AI,OBC-NCL,F,3536,5171,0
44,109,AI,OBC-NCL-PwD,N,124,124,1
44,109,AI,SC,N,396,852,0
44,109,AI,SC,F,1095,1937,0
44,109,AI,ST,N,18,188,0
44,109,AI,ST,F,235,312,0
44,131,AI,OPEN,N,27,116,0
44,131,AI,OPEN,F,39,556,0
44,131,AI,OPEN-PwD,N,5,5,0
44,131,AI,OPEN-PwD,F,68,68,0
44,131,AI,EWS,N,24,33,0
44,131,AI,EWS,F,108,145,0
44,131,AI,OBC-NCL,N,39,89,0
44,131,AI,OBC-NCL,F,319,381,0
44,131,AI,OBC-NCL-PwD,N,3,3,0
44,131,AI,SC,N,23,48,0
44,131,AI,SC,F,76,102,0
44,131,AI,SC-PwD,N,2,2,0
44,131,AI,ST,N,14,23,0
44,131,AI,ST,F,51,52,0
44,131,AI,ST-PwD,N,3,3,0
44,130,AI,OPEN,N,128,204,0
44,130,AI,OPEN,F,958,1061,0
44,130,AI,OPEN-PwD,N,10,10,0
44,130,AI,EWS,N,40,54,0
44,130,AI,EWS,F,238,238,0
44,130,AI,OBC-NCL,N,120,169,0
44,130,AI,OBC-NCL,F,394,417,0
44,130,AI,SC,N,46,80,0
44,130,AI,SC,F,169,169,0
44,130,AI,ST,N,25,42,0
44,130,AI,ST,F,171,171,0
44,158,AI,OPEN,N,382,622,0
44,158,AI,OPEN,F,1411,1826,0
44,158,AI,OPEN-PwD,N,34,54,0
44,158,AI,OPEN-PwD,F,94,94,1
44,158,AI,EWS,N,118,155,0
44,158,AI,EWS,F,478,554,0
44,158,AI,EWS-PwD,N,27,27,0
44,158,AI,OBC-NCL,N,237,409,0
44,158,AI,OBC-NCL,F,966,1379,0
44,158,AI,OBC-NCL-PwD,N,18,18,0
44,158,AI,SC,N,56,204,0
44,158,AI,SC,F,240,547,0
44,158,AI,ST,N,24,95,0
44,158,AI,ST,F,190,205,0
44,158,AI,ST-PwD,N,6,6,1
44,161,AI,OPEN,N,646,810,0
44,161,AI,OPEN,F,2019,2462,0
44,161,AI,OPEN-PwD,N,70,70,0
44,161,AI,OPEN-PwD,F,162,162,0
44,161,AI,EWS,N,162,214,0
44,161,AI,EWS,F,700,700,0
44,161,AI,OBC-NCL,N,371,478,0
44,161,AI,OBC-NCL,F,1382,1789,0
44,161,AI,OBC-NCL-PwD,N,28,28,0
44,161,AI,SC,N,213,287,0
44,161,AI,SC,F,739,829,0
44,161,AI,ST,N,99,159,0
44,161,AI,ST,F,345,345,0
44,186,AI,OPEN,N,1898,2646,0
44,186,AI,OPEN,F,5632,6523,0
44,186,AI,OPEN-PwD,N,115,115,1
44,186,AI,EWS,N,503,565,0
44,186,AI,EWS,F,1137,1137,0
44,186,AI,OBC-NCL,N,1362,1805,0
44,186,AI,OBC-NCL,F,4329,4393,0
44,186,AI,SC,N,875,1092,0
44,186,AI,SC,F,2231,2231,0
44,186,AI,ST,N,586,645,0
44,186,AI,ST,F,1481,1481,0
44,192,AI,OPEN,N,890,1154,0
44,192,AI,OPEN,F,2128,3381,0
44,192,AI,EWS,N,260,307,0
44,192,AI,EWS,F,1000,1000,0
44,192,AI,OBC-NCL,N,190,633,0
44,192,AI,OBC-NCL,F,1854,2151,0
44,192,AI,OBC-NCL-PwD,N,43,43,0
44,192,AI,SC,N,256,407,0
44,192,AI,SC,F,840,840,0
44,192,AI,ST,N,214,245,0
44,192,AI,ST,F,562,562,0
44,190,AI,OPEN,N,1445,2423,0
44,190,AI,OPEN,F,4087,7030,0
44,190,AI,OPEN-PwD,N,112,112,1
44,190,AI,EWS,N,600,652,0
44,190,AI,EWS,F,2137,2137,0
44,190,AI,OBC-NCL,N,415,1838,0
44,190,AI,OBC-NCL,F,3516,4096,0
44,190,AI,SC,N,749,1098,0
44,190,AI,SC,F,2413,2766,0
44,190,AI,ST,N,535,726,0
44,190,AI,ST,F,1016,1016,0
44,230,AI,OPEN,N,2422,3787,0
44,230,AI,OPEN,F,8280,9018,0
44,230,AI,OPEN-PwD,N,386,386,1
44,230,AI,EWS,N,598,886,0
44,230,AI,EWS,F,2117,2117,0
44,230,AI,OBC-NCL,N,2172,2363,0
44,230,AI,OBC-NCL,F,5297,5821,0
44,230,AI,SC,N,1345,1401,0
44,230,AI,SC,F,2545,2545,0
44,230,AI,ST,N,797,813,0
44,230,AI,ST,F,1341,1341,0
44,240,AI,OPEN,N,118,329,0
44,240,AI,OPEN,F,824,1240,0
44,240,AI,OPEN-PwD,N,25,25,0
44,240,AI,OPEN-PwD,F,90,90,0
44,240,AI,EWS,N,38,71,0
44,240,AI,EWS,F,374,417,0
44,240,AI,EWS-PwD,N,12,12,0
44,240,AI,OBC-NCL,N,93,213,0
44,240,AI,OBC-NCL,F,589,757,0
44,240,AI,OBC-NCL-PwD,N,11,11,0
44,240,AI,SC,N,85,154,0
44,240,AI,SC,F,214,470,0
44,240,AI,SC-PwD,N,3,3,0
44,240,AI,ST,N,50,97,0
44,240,AI,ST,F,55,55,0
44,238,AI,OPEN,N,332,413,0
44,238,AI,OPEN,F,1433,1605,0
44,238,AI,EWS,N,74,82,0
44,238,AI,EWS,F,645,645,0
44,238,AI,OBC-NCL,N,215,270,0
44,238,AI,OBC-NCL,F,779,1071,0
44,238,AI,SC,N,164,170,0
44,238,AI,SC,F,667,667,0
44,238,AI,SC-PwD,N,1,1,1
44,238,AI,ST,N,117,170,0
44,248,AI,OPEN,N,1225,1774,0
44,248,AI,OPEN,F,3748,5487,0
44,248,AI,OPEN-PwD,N,35,35,0
44,248,AI,EWS,N,314,377,0
44,248,AI,EWS,F,985,1114,0
44,248,AI,EWS-PwD,N,11,11,1
44,248,AI,OBC-NCL,N,597,1001,0
44,248,AI,OBC-NCL,F,2267,3346,0
44,248,AI,OBC-NCL-PwD,N,41,41,0
44,248,AI,SC,N,116,491,0
44,248,AI,SC,F,1140,1329,0
44,248,AI,ST,N,208,309,0
44,248,AI,ST,F,408,408,0
44,284,AI,OPEN,N,2452,3089,0
44,284,AI,OPEN,F,7335,8448,0
44,284,AI,OPEN-PwD,N,370,370,1
44,284,AI,EWS,N,537,722,0
44,284,AI,EWS,F,1596,1734,0
44,284,AI,OBC-NCL,N,879,2101,0
44,284,AI,OBC-NCL,F,5326,5945,0
44,284,AI,SC,N,825,1335,0
44,284,AI,SC,F,1875,2391,0
44,284,AI,ST,N,688,810,0
44,284,AI,ST,F,1159,1159,0
44,293,AI,OPEN,N,4256,5930,0
44,293,AI,OPEN,F,9721,11327,0
44,293,AI,EWS,N,956,1139,0
44,293,AI,EWS,F,2604,2605,0
44,293,AI,OBC-NCL,N,2544,3068,0
44,293,AI,OBC-NCL,F,5730,7598,0
44,293,AI,SC,N,1579,1765,0
44,293,AI,SC,F,2677,2889,0
44,293,AI,ST,N,836,991,0
44,293,AI,ST,F,1386,1538,0
50,97,AI,OPEN,N,6161,7489,0
50,97,AI,OPEN,F,13783,15679,0
50,97,AI,OPEN-PwD,N,164,164,1
50,97,AI,EWS,N,1021,1228,0
50,97,AI,EWS,F,2385,2385,0
50,97,AI,OBC-NCL,N,2608,3392,0
50,97,AI,OBC-NCL,F,6714,6965,0
50,97,AI,SC,N,1513,1775,0
50,97,AI,SC,F,2786,2786,0
50,97,AI,ST,N,848,922,0
50,97,AI,ST,F,1642,1642,0
50,109,AI,OPEN,N,7549,9255,0
50,109,AI,OPEN,F,15886,17255,0
50,109,AI,EWS,N,1299,1423,0
50,109,AI,EWS,F,2775,2775,0
50,109,AI,OBC-NCL,N,3296,3741,0
50,109,AI,OBC-NCL,F,6590,7272,0
50,109,AI,SC,N,1600,1866,0
50,109,AI,SC,F,3290,3425,0
50,109,AI,ST,N,566,631,0
50,109,AI,ST,F,1363,1363,0
50,131,AI,OPEN,N,823,1354,0
50,131,AI,OPEN,F,2431,4011,0
50,131,AI,OPEN-PwD,N,47,57,0
50,131,AI,EWS,N,163,190,0
50,131,AI,EWS,F,523,716,0
50,131,AI,EWS-PwD,N,14,14,0
50,131,AI,OBC-NCL,N,301,604,0
50,131,AI,OBC-NCL,F,1053,1468,0
50,131,AI,OBC-NCL-PwD,N,16,16,0
50,131,AI,SC,N,245,329,0
50,131,AI,SC,F,604,728,0
50,131,AI,SC-PwD,N,9,9,1
50,131,AI,ST,N,113,163,0
50,131,AI,ST,F,154,154,0
50,158,AI,OPEN,N,2359,3498,0
50,158,AI,OPEN,F,5167,6916,0
50,158,AI,OPEN-PwD,N,53,252,1
50,158,AI,EWS,N,451,563,0
50,158,AI,EWS,F,1460,1579,0
50,158,AI,EWS-PwD,N,38,38,1
50,158,AI,OBC-NCL,N,1187,1620,0
50,158,AI,OBC-NCL,F,2688,4047,0
50,158,AI,SC,N,660,978,0
50,158,AI,SC,F,1470,1704,0
50,158,AI,ST,N,322,464,0
50,158,AI,ST,F,656,656,0
50,190,AI,OPEN,N,5610,6814,0
50,190,AI,OPEN,F,13790,15115,0
50,190,AI,EWS,N,1302,1402,0
50,190,AI,OBC-NCL,N,3128,3528,0
50,190,AI,OBC-NCL,F,6911,6911,0
50,190,AI,SC,N,2066,2070,0
50,190,AI,SC,F,3315,3315,0
50,190,AI,ST,N,1066,1066,0
50,240,AI,OPEN,N,1591,2074,0
50,240,AI,OPEN,F,4644,4984,0
50,240,AI,OPEN-PwD,N,83,83,0
50,240,AI,EWS,N,232,261,0
50,240,AI,EWS,F,770,770,0
50,240,AI,OBC-NCL,N,610,1030,0
50,240,AI,OBC-NCL,F,1807,2076,0
50,240,AI,OBC-NCL-PwD,N,49,49,1
50,240,AI,SC,N,483,692,0
